Input,Coverage,Assembler,Polisher,Id,Isolet,Organism,Genome-type,Gene-number,Pomoxis-version,Mean-accuracy,Median-accuracy,Mean-deletion,Median-deletion,Mean-insertion,Median-insertion,Mean-idenity,Median-idenity,Isolet-coverage
voltrax--200x-raven-medaka--11-polished.fasta,200,raven,medaka,11,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,38.51,50.00,39.79,inf,44.95,inf,53.98,inf,99.480
voltrax--200x-raven-medaka--11-polished.fasta,200,raven,medaka,11,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,25.28,46.99,27.72,inf,33.84,50.00,30.62,inf,62.912
voltrax--200x-raven-medaka--11-polished.fasta,200,raven,medaka,11,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,44.00,inf,57.31,inf,45.00,inf,51.99,inf,98.968
voltrax--200x-raven-medaka--12-polished.fasta,200,raven,medaka,12,all,all,all,all,NA,25.47,46.99,27.21,inf,37.38,50.00,31.23,inf,NA
voltrax--200x-raven-medaka--12-polished.fasta,200,raven,medaka,12,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,40.71,46.99,51.57,inf,43.05,50.00,45.47,inf,99.312
voltrax--200x-raven-medaka--12-polished.fasta,200,raven,medaka,12,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,39.65,45.23,44.62,inf,47.13,46.99,42.63,inf,99.861
voltrax--200x-raven-medaka--12-polished.fasta,200,raven,medaka,12,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,18.73,35.38,19.95,36.48,32.89,50.00,25.52,50.00,76.042
voltrax--200x-raven-medaka--12-polished.fasta,200,raven,medaka,12,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,30.56,50.00,39.87,inf,32.40,inf,36.97,50.00,99.863
voltrax--200x-raven-medaka--12-polished.fasta,200,raven,medaka,12,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,32.30,50.00,33.97,inf,40.06,inf,40.50,inf,99.576
voltrax--200x-raven-medaka--12-polished.fasta,200,raven,medaka,12,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,22.76,43.47,25.30,50.00,41.25,49.89,26.40,50.00,76.766
voltrax--200x-raven-medaka--12-polished.fasta,200,raven,medaka,12,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,44.05,inf,57.31,inf,45.00,inf,52.26,inf,98.969
voltrax--200x-raven--01.fasta,200,raven,NA,01,all,all,all,all,NA,22.17,40.22,23.96,inf,29.16,42.21,30.70,50.00,NA
voltrax--200x-raven--01.fasta,200,raven,NA,01,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,31.94,40.97,42.82,inf,33.25,41.55,39.41,inf,98.940
voltrax--200x-raven--01.fasta,200,raven,NA,01,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,32.11,40.46,45.47,inf,40.98,41.55,32.95,inf,99.120
voltrax--200x-raven--01.fasta,200,raven,NA,01,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,15.60,15.96,16.97,17.29,23.92,24.98,24.47,26.32,81.025
voltrax--200x-raven--01.fasta,200,raven,NA,01,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,32.96,42.22,48.50,inf,35.09,43.98,37.40,inf,99.303
voltrax--200x-raven--01.fasta,200,raven,NA,01,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,34.27,41.55,38.51,inf,40.32,43.98,38.53,inf,98.875
voltrax--200x-raven--01.fasta,200,raven,NA,01,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,17.58,37.43,19.78,50.00,22.95,39.87,27.13,40.97,45.617
voltrax--200x-raven--01.fasta,200,raven,NA,01,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,38.94,40.22,52.83,inf,40.42,42.61,45.00,46.99,98.784
voltrax--200x-raven--02.fasta,200,raven,NA,02,all,all,all,all,NA,23.23,40.46,25.47,inf,30.12,42.22,30.23,50.00,NA
voltrax--200x-raven--02.fasta,200,raven,NA,02,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,36.96,42.22,52.44,inf,40.63,43.01,39.62,50.00,99.806
voltrax--200x-raven--02.fasta,200,raven,NA,02,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,37.74,40.46,45.23,inf,41.04,42.22,42.24,inf,99.562
voltrax--200x-raven--02.fasta,200,raven,NA,02,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,16.30,30.66,18.27,32.76,23.79,37.70,23.43,35.23,81.879
voltrax--200x-raven--02.fasta,200,raven,NA,02,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,32.49,41.55,47.57,inf,34.45,43.01,37.29,50.00,99.311
voltrax--200x-raven--02.fasta,200,raven,NA,02,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,32.68,42.22,40.20,inf,35.45,43.98,38.00,inf,99.488
voltrax--200x-raven--02.fasta,200,raven,NA,02,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,20.62,37.70,22.80,50.00,27.42,39.39,27.87,44.56,61.575
voltrax--200x-raven--02.fasta,200,raven,NA,02,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,39.02,40.71,52.29,inf,40.48,42.22,45.25,46.02,99.758
voltrax--200x-raven--03.fasta,200,raven,NA,03,all,all,all,all,NA,22.38,40.00,24.67,inf,28.74,41.55,29.79,50.00,NA
voltrax--200x-raven--03.fasta,200,raven,NA,03,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,35.10,41.55,52.26,inf,40.61,42.22,36.65,50.00,99.813
voltrax--200x-raven--03.fasta,200,raven,NA,03,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,36.36,40.46,45.55,inf,41.14,41.55,38.98,inf,99.571
voltrax--200x-raven--03.fasta,200,raven,NA,03,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,15.36,17.33,17.06,19.22,23.97,26.15,22.47,27.55,73.757
voltrax--200x-raven--03.fasta,200,raven,NA,03,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,30.97,40.97,38.45,inf,33.41,42.22,36.96,50.00,100.469
voltrax--200x-raven--03.fasta,200,raven,NA,03,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,32.54,42.22,37.91,inf,37.50,43.98,36.62,inf,100.820
voltrax--200x-raven--03.fasta,200,raven,NA,03,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,18.56,29.69,21.97,33.46,22.02,36.41,28.70,37.88,55.841
voltrax--200x-raven--03.fasta,200,raven,NA,03,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,38.82,39.64,54.33,inf,40.25,43.01,44.79,46.99,99.765
voltrax--200x-raven--04.fasta,200,raven,NA,04,all,all,all,all,NA,24.58,40.00,26.40,inf,31.14,42.22,33.74,50.00,NA
voltrax--200x-raven--04.fasta,200,raven,NA,04,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,29.29,42.22,33.50,inf,32.95,42.22,36.51,inf,99.979
voltrax--200x-raven--04.fasta,200,raven,NA,04,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,38.98,41.55,45.55,inf,41.38,41.55,45.89,inf,99.566
voltrax--200x-raven--04.fasta,200,raven,NA,04,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,18.08,25.92,19.42,31.52,25.97,33.95,27.76,40.46,74.242
voltrax--200x-raven--04.fasta,200,raven,NA,04,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,31.90,40.97,39.99,inf,34.65,42.22,36.93,inf,99.640
voltrax--200x-raven--04.fasta,200,raven,NA,04,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,31.89,41.55,34.74,inf,36.70,43.98,40.09,inf,99.699
voltrax--200x-raven--04.fasta,200,raven,NA,04,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,21.59,35.69,23.23,41.91,28.51,37.96,31.10,41.16,64.664
voltrax--200x-raven--04.fasta,200,raven,NA,04,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,30.53,40.00,50.14,inf,31.40,42.60,38.21,45.23,98.757
voltrax--200x-raven--05.fasta,200,raven,NA,05,all,all,all,all,NA,21.88,39.60,24.08,inf,28.25,41.55,29.58,50.00,NA
voltrax--200x-raven--05.fasta,200,raven,NA,05,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,30.63,41.55,32.89,inf,37.51,43.01,37.59,inf,99.973
voltrax--200x-raven--05.fasta,200,raven,NA,05,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,38.51,40.97,45.44,inf,41.16,42.22,44.44,inf,99.667
voltrax--200x-raven--05.fasta,200,raven,NA,05,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,15.61,17.36,17.27,18.77,22.48,24.52,24.82,27.86,78.613
voltrax--200x-raven--05.fasta,200,raven,NA,05,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,31.91,40.97,39.85,inf,34.74,43.98,36.89,inf,98.915
voltrax--200x-raven--05.fasta,200,raven,NA,05,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,32.07,42.22,35.41,inf,35.36,43.98,43.69,inf,99.759
voltrax--200x-raven--05.fasta,200,raven,NA,05,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,16.55,30.39,19.65,38.99,22.58,34.51,22.23,34.26,47.654
voltrax--200x-raven--05.fasta,200,raven,NA,05,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,36.96,39.66,53.15,inf,40.02,41.25,40.14,50.00,98.688
voltrax--200x-raven--06.fasta,200,raven,NA,06,all,all,all,all,NA,22.42,40.00,24.84,53.01,28.03,42.22,30.54,50.00,NA
voltrax--200x-raven--06.fasta,200,raven,NA,06,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,31.82,40.97,34.74,inf,38.43,42.22,37.49,50.00,98.628
voltrax--200x-raven--06.fasta,200,raven,NA,06,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,38.15,39.59,45.08,inf,40.53,40.97,44.75,inf,99.660
voltrax--200x-raven--06.fasta,200,raven,NA,06,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,15.72,24.16,17.92,26.10,21.06,33.19,25.21,31.21,77.684
voltrax--200x-raven--06.fasta,200,raven,NA,06,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,31.40,40.97,39.95,inf,34.71,43.01,35.44,inf,98.918
voltrax--200x-raven--06.fasta,200,raven,NA,06,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,30.48,41.55,34.75,inf,33.31,43.47,40.27,inf,99.310
voltrax--200x-raven--06.fasta,200,raven,NA,06,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,18.90,35.69,21.20,43.98,26.53,38.24,25.02,40.42,57.215
voltrax--200x-raven--06.fasta,200,raven,NA,06,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,34.61,40.00,52.52,inf,40.20,42.22,36.10,45.23,98.678
voltrax--200x-raven--07.fasta,200,raven,NA,07,all,all,all,all,NA,24.97,40.46,27.44,inf,31.11,41.55,32.12,50.00,NA
voltrax--200x-raven--07.fasta,200,raven,NA,07,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,33.14,40.97,50.85,inf,33.71,42.22,42.81,inf,99.237
voltrax--200x-raven--07.fasta,200,raven,NA,07,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,38.71,40.97,45.45,inf,41.06,40.97,45.56,inf,98.646
voltrax--200x-raven--07.fasta,200,raven,NA,07,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,20.71,32.48,22.35,34.32,27.66,40.12,30.14,43.47,80.939
voltrax--200x-raven--07.fasta,200,raven,NA,07,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,31.90,40.46,40.00,inf,34.70,42.22,36.85,50.00,99.689
voltrax--200x-raven--07.fasta,200,raven,NA,07,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,30.91,41.55,34.28,inf,35.03,43.47,39.06,inf,99.886
voltrax--200x-raven--07.fasta,200,raven,NA,07,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,19.18,38.24,21.85,47.14,26.02,40.68,25.08,46.99,72.824
voltrax--200x-raven--07.fasta,200,raven,NA,07,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,38.37,39.79,52.56,inf,39.83,41.55,44.45,45.23,99.401
voltrax--200x-raven--08.fasta,200,raven,NA,08,all,all,all,all,NA,24.55,40.46,27.37,inf,31.73,42.22,29.96,inf,NA
voltrax--200x-raven--08.fasta,200,raven,NA,08,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,37.52,40.97,50.48,inf,38.99,42.22,43.79,inf,99.438
voltrax--200x-raven--08.fasta,200,raven,NA,08,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,34.15,41.55,45.36,inf,40.97,43.01,35.59,inf,98.960
voltrax--200x-raven--08.fasta,200,raven,NA,08,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,17.76,32.80,20.52,33.87,25.78,40.22,22.71,40.97,88.393
voltrax--200x-raven--08.fasta,200,raven,NA,08,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,31.90,40.46,39.97,inf,34.73,43.01,36.81,50.00,99.991
voltrax--200x-raven--08.fasta,200,raven,NA,08,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,35.60,41.72,38.20,inf,39.52,43.98,49.07,inf,98.740
voltrax--200x-raven--08.fasta,200,raven,NA,08,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,22.86,40.00,25.01,inf,29.07,40.46,31.02,50.00,67.347
voltrax--200x-raven--08.fasta,200,raven,NA,08,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,37.53,40.22,55.29,inf,39.29,42.60,42.53,47.70,99.392
voltrax--200x-raven--09.fasta,200,raven,NA,09,all,all,all,all,NA,23.22,40.00,25.86,50.00,28.22,42.06,31.71,50.00,NA
voltrax--200x-raven--09.fasta,200,raven,NA,09,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,34.34,40.97,51.88,inf,35.37,42.22,41.46,inf,99.217
voltrax--200x-raven--09.fasta,200,raven,NA,09,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,38.72,40.97,45.35,inf,41.27,42.22,45.14,inf,99.900
voltrax--200x-raven--09.fasta,200,raven,NA,09,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,17.96,29.63,19.36,31.37,25.71,36.57,27.48,37.45,62.486
voltrax--200x-raven--09.fasta,200,raven,NA,09,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,31.99,42.22,39.99,inf,34.77,43.01,37.03,inf,99.991
voltrax--200x-raven--09.fasta,200,raven,NA,09,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,32.65,41.25,35.71,inf,36.58,43.98,42.58,inf,99.435
voltrax--200x-raven--09.fasta,200,raven,NA,09,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,17.04,22.88,20.51,26.26,21.04,30.18,25.04,31.27,70.735
voltrax--200x-raven--09.fasta,200,raven,NA,09,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,38.56,39.59,51.53,inf,40.25,41.87,44.19,46.02,99.453
voltrax--200x-raven--10.fasta,200,raven,NA,10,all,all,all,all,NA,22.74,40.46,24.78,inf,29.27,42.22,30.85,50.00,NA
voltrax--200x-raven--10.fasta,200,raven,NA,10,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,34.08,41.55,52.42,inf,34.47,42.22,45.47,inf,99.212
voltrax--200x-raven--10.fasta,200,raven,NA,10,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,38.73,40.97,45.04,inf,41.36,41.55,45.29,inf,98.649
voltrax--200x-raven--10.fasta,200,raven,NA,10,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,16.12,17.30,17.62,18.79,24.04,27.14,24.79,27.78,83.462
voltrax--200x-raven--10.fasta,200,raven,NA,10,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,32.96,41.87,48.96,inf,34.99,43.47,37.53,inf,99.957
voltrax--200x-raven--10.fasta,200,raven,NA,10,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,32.84,42.22,37.49,inf,35.39,43.98,42.84,inf,98.564
voltrax--200x-raven--10.fasta,200,raven,NA,10,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,18.85,36.99,22.01,46.99,23.94,41.55,25.58,45.23,51.369
voltrax--200x-raven--10.fasta,200,raven,NA,10,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,39.45,40.78,54.79,inf,40.55,42.60,46.55,46.99,99.703
voltrax--200x-raven--11.fasta,200,raven,NA,11,all,all,all,all,NA,25.57,40.97,27.58,inf,32.26,42.22,33.63,50.00,NA
voltrax--200x-raven--11.fasta,200,raven,NA,11,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,39.19,41.55,53.05,inf,40.62,42.22,45.41,inf,99.675
voltrax--200x-raven--11.fasta,200,raven,NA,11,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,38.66,40.97,44.99,inf,41.16,41.55,45.56,inf,98.631
voltrax--200x-raven--11.fasta,200,raven,NA,11,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,18.57,31.97,20.22,33.82,26.18,38.10,26.91,37.82,93.181
voltrax--200x-raven--11.fasta,200,raven,NA,11,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,32.88,41.55,49.17,inf,34.94,43.98,37.40,inf,99.345
voltrax--200x-raven--11.fasta,200,raven,NA,11,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,34.08,42.22,40.01,inf,35.82,44.56,45.35,inf,99.476
voltrax--200x-raven--11.fasta,200,raven,NA,11,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,26.45,40.17,29.17,inf,32.57,41.06,32.99,46.99,62.978
voltrax--200x-raven--11.fasta,200,raven,NA,11,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,39.09,41.55,52.26,inf,40.84,43.01,44.57,46.99,98.967
voltrax--200x-raven--12.fasta,200,raven,NA,12,all,all,all,all,NA,26.19,40.00,28.48,inf,31.90,42.22,34.64,50.00,NA
voltrax--200x-raven--12.fasta,200,raven,NA,12,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,34.81,40.97,51.73,inf,40.08,42.22,36.47,46.99,99.301
voltrax--200x-raven--12.fasta,200,raven,NA,12,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,35.14,40.46,44.90,inf,40.99,41.55,37.12,50.00,99.861
voltrax--200x-raven--12.fasta,200,raven,NA,12,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,20.70,33.37,22.28,35.44,27.73,40.97,30.36,44.56,76.749
voltrax--200x-raven--12.fasta,200,raven,NA,12,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,30.76,42.22,48.22,inf,31.90,42.60,37.48,inf,99.823
voltrax--200x-raven--12.fasta,200,raven,NA,12,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,30.65,40.97,34.00,inf,34.94,43.98,38.49,inf,98.802
voltrax--200x-raven--12.fasta,200,raven,NA,12,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,22.29,37.45,24.48,49.88,27.92,40.35,31.31,44.56,78.678
voltrax--200x-raven--12.fasta,200,raven,NA,12,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,38.46,40.46,51.99,inf,39.70,41.87,45.32,50.00,98.968
voltrax--200x-redbean-medaka--01-polished.fasta,200,redbean,medaka,01,all,all,all,all,NA,17.99,45.23,21.65,inf,29.75,50.00,20.91,50.00,NA
voltrax--200x-redbean-medaka--01-polished.fasta,200,redbean,medaka,01,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,25.07,45.23,47.02,inf,42.45,50.00,25.16,50.00,99.515
voltrax--200x-redbean-medaka--01-polished.fasta,200,redbean,medaka,01,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,41.11,45.23,45.63,inf,46.88,46.99,45.30,inf,97.661
voltrax--200x-redbean-medaka--01-polished.fasta,200,redbean,medaka,01,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,10.09,13.20,13.35,15.23,22.23,33.52,12.93,19.01,38.893
voltrax--200x-redbean-medaka--01-polished.fasta,200,redbean,medaka,01,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,32.30,50.00,40.02,inf,35.36,inf,37.04,inf,99.358
voltrax--200x-redbean-medaka--01-polished.fasta,200,redbean,medaka,01,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,30.18,41.55,31.82,44.53,39.89,50.00,37.02,inf,86.249
voltrax--200x-redbean-medaka--01-polished.fasta,200,redbean,medaka,01,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,11.92,13.54,15.41,16.68,23.14,35.39,14.83,20.05,46.710
voltrax--200x-redbean-medaka--01-polished.fasta,200,redbean,medaka,01,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,43.93,50.00,57.32,inf,45.01,inf,51.52,inf,99.124
voltrax--200x-redbean-medaka--02-polished.fasta,200,redbean,medaka,02,all,all,all,all,NA,17.99,46.99,22.24,inf,25.61,50.00,21.37,inf,NA
voltrax--200x-redbean-medaka--02-polished.fasta,200,redbean,medaka,02,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,40.93,46.99,52.83,inf,43.10,50.00,45.75,50.00,99.510
voltrax--200x-redbean-medaka--02-polished.fasta,200,redbean,medaka,02,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,40.98,46.02,45.67,inf,46.79,46.99,44.98,50.00,97.300
voltrax--200x-redbean-medaka--02-polished.fasta,200,redbean,medaka,02,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,11.81,14.67,14.53,19.46,25.36,33.18,15.26,20.09,43.037
voltrax--200x-redbean-medaka--02-polished.fasta,200,redbean,medaka,02,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,32.32,49.76,40.08,inf,35.36,inf,37.06,inf,99.992
voltrax--200x-redbean-medaka--02-polished.fasta,200,redbean,medaka,02,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,31.57,50.00,33.27,inf,40.99,inf,38.38,inf,97.744
voltrax--200x-redbean-medaka--02-polished.fasta,200,redbean,medaka,02,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,10.80,13.01,15.99,16.65,16.70,33.54,13.93,17.86,56.912
voltrax--200x-redbean-medaka--02-polished.fasta,200,redbean,medaka,02,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,31.17,50.00,56.52,inf,44.91,inf,31.37,inf,99.088
voltrax--200x-redbean-medaka--03-polished.fasta,200,redbean,medaka,03,all,all,all,all,NA,17.65,46.99,21.78,inf,27.67,50.00,20.46,inf,NA
voltrax--200x-redbean-medaka--03-polished.fasta,200,redbean,medaka,03,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,40.48,46.99,52.81,inf,43.20,50.00,44.39,inf,99.186
voltrax--200x-redbean-medaka--03-polished.fasta,200,redbean,medaka,03,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,40.85,46.99,45.64,inf,46.97,46.99,44.58,inf,97.968
voltrax--200x-redbean-medaka--03-polished.fasta,200,redbean,medaka,03,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,10.29,12.31,13.12,14.75,28.35,31.97,13.20,19.84,37.739
voltrax--200x-redbean-medaka--03-polished.fasta,200,redbean,medaka,03,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,33.33,50.00,49.16,inf,35.64,inf,37.47,inf,99.216
voltrax--200x-redbean-medaka--03-polished.fasta,200,redbean,medaka,03,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,37.75,50.00,39.04,inf,45.95,inf,47.49,inf,97.402
voltrax--200x-redbean-medaka--03-polished.fasta,200,redbean,medaka,03,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,10.68,12.87,15.71,16.91,18.45,32.60,13.10,17.00,53.032
voltrax--200x-redbean-medaka--03-polished.fasta,200,redbean,medaka,03,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,43.93,50.00,57.31,inf,44.91,inf,52.00,inf,99.087
voltrax--200x-redbean-medaka--04-polished.fasta,200,redbean,medaka,04,all,all,all,all,NA,18.60,46.99,23.05,inf,27.17,50.00,21.53,inf,NA
voltrax--200x-redbean-medaka--04-polished.fasta,200,redbean,medaka,04,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,36.87,46.99,52.60,inf,43.26,50.00,38.15,50.00,99.027
voltrax--200x-redbean-medaka--04-polished.fasta,200,redbean,medaka,04,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,39.81,46.99,42.63,inf,46.79,46.99,45.39,inf,97.299
voltrax--200x-redbean-medaka--04-polished.fasta,200,redbean,medaka,04,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,12.25,17.22,15.36,18.46,30.16,41.14,15.04,22.68,30.931
voltrax--200x-redbean-medaka--04-polished.fasta,200,redbean,medaka,04,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,32.31,50.00,40.03,inf,35.36,inf,37.05,inf,99.606
voltrax--200x-redbean-medaka--04-polished.fasta,200,redbean,medaka,04,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,30.00,46.99,31.42,inf,38.41,50.00,38.68,inf,98.487
voltrax--200x-redbean-medaka--04-polished.fasta,200,redbean,medaka,04,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,11.05,14.77,16.01,19.24,18.20,34.69,13.76,19.28,57.242
voltrax--200x-redbean-medaka--04-polished.fasta,200,redbean,medaka,04,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,33.13,50.00,55.88,inf,44.99,inf,33.45,inf,99.723
